name,amenity,country,iso3,source,latitude,longitude,building,addr_city,operator
,,Burkina Faso,BFA,HOTOSM/OSM,13.833623,-1.99002,school,,
Ecole primaire de Nommo-Foulbé,school,Burkina Faso,BFA,OSM,13.83905,-1.97935,,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.880356,-1.949568,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.860102,-2.120657,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.799136,-2.078213,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.783248,-2.086066,school,,
Ecole franco-arabe,school,Burkina Faso,BFA,HOTOSM/OSM,13.8831,-1.958351,,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.895051,-1.950665,school,,
CEG de Toulfé,school,Burkina Faso,BFA,HOTOSM/OSM,13.882627,-1.966052,,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.916948,-2.132651,school,,
Ecole primaire de Pellaboukou,school,Burkina Faso,BFA,HOTOSM/OSM,13.907559,-2.08926,,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.933285,-2.079553,school,,
Ecole primaire de Kénéma,school,Burkina Faso,BFA,HOTOSM/OSM,13.966036,-2.195337,,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.856544,-2.315198,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.862365,-2.320875,school,,
CEG de Mené,school,Burkina Faso,BFA,HOTOSM/OSM,13.859256,-2.330028,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,13.851871,-2.324569,,,
Ecole primaire de Derhogo,school,Burkina Faso,BFA,HOTOSM/OSM,13.837325,-2.330322,,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.79712,-2.323615,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.802938,-2.261851,school,,
Ecole en construction,school,Burkina Faso,BFA,HOTOSM/OSM,13.808085,-2.250166,,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.827649,-2.224744,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.829031,-2.22124,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.828483,-2.216316,school,,
,school,Burkina Faso,BFA,OSM,13.86263,-2.21282,,,
Ecole primaire de Yalaka,school,Burkina Faso,BFA,HOTOSM/OSM,13.863914,-2.252175,,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.872332,-2.267901,school,,
Ecole franco-arabe,school,Burkina Faso,BFA,HOTOSM/OSM,13.870671,-2.271494,,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.847134,-2.302401,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.85675,-2.280387,school,,
Ecole primaire de Péla,school,Burkina Faso,BFA,HOTOSM/OSM,13.872722,-2.293969,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.154034,-1.589456,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.146651,-1.59486,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.14564,-1.594031,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.145734,-1.63443,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.157106,-1.628371,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.822207,-2.055326,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.177736,-1.633021,school,,
Ecole A de Komsilga,school,Burkina Faso,BFA,HOTOSM/OSM,12.18122,-1.636172,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.12218,-1.626799,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.112776,-1.641888,school,,
Ecole,school,Burkina Faso,BFA,HOTOSM/OSM,12.124164,-1.561011,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.125932,-1.561986,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.145828,-1.563954,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.148375,-1.566142,school,,
,school,Burkina Faso,BFA,OSM,12.16211,-1.56022,,,
École primaire Bonogo,school,Burkina Faso,BFA,HOTOSM/OSM,12.070526,-1.593997,,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.831231,-2.057919,school,,
,drinking_water,Burkina Faso,BFA,HOTOSM/OSM,13.832745,-2.060582,school,,
Ecole primaire de Sollobo,school,Burkina Faso,BFA,HOTOSM/OSM,13.871273,-2.062149,,,
,school,Burkina Faso,BFA,HOTOSM/OSM,13.971524,-1.727486,yes,,
,,Burkina Faso,BFA,HOTOSM/OSM,14.047711,-1.902618,school,,
,school,Burkina Faso,BFA,HOTOSM/OSM,13.901725,-1.764835,yes,,
Ecole primaire de Babo,school,Burkina Faso,BFA,HOTOSM/OSM,13.845213,-1.906355,,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.782579,-2.057791,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.022279,-1.553685,school,,
Ecole primaire de Titao Secteur 2 B,school,Burkina Faso,BFA,HOTOSM/OSM,13.783402,-2.076299,,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.810279,-2.056077,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.05338,-1.554087,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.040458,-1.60983,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.047992,-1.60027,school,,
Lycée excellence de Saponé,school,Burkina Faso,BFA,HOTOSM/OSM,12.053474,-1.597651,,,
Lycée Saint Martin,school,Burkina Faso,BFA,HOTOSM/OSM,12.053184,-1.600585,,,
École A,school,Burkina Faso,BFA,HOTOSM/OSM,12.057099,-1.608231,,,
École coranique,school,Burkina Faso,BFA,HOTOSM/OSM,12.061536,-1.607754,,,
École évangélique Eben-Ezer,school,Burkina Faso,BFA,HOTOSM/OSM,12.061668,-1.604049,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.055869,-1.598452,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.205069,-1.884063,school,,
Ecole primaire de Tamnéré,school,Burkina Faso,BFA,HOTOSM/OSM,12.227434,-1.891892,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.212989,-1.906566,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.22506,-1.937936,school,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.213302,-1.943507,,,
Ecole,school,Burkina Faso,BFA,HOTOSM/OSM,12.19922,-1.914549,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.192806,-1.943446,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.176149,-1.891297,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.174575,-1.914231,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.189885,-1.891223,school,,
Ecole,school,Burkina Faso,BFA,HOTOSM/OSM,12.190619,-1.892068,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.186227,-1.902926,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.193662,-1.898239,school,,
Ecole,school,Burkina Faso,BFA,HOTOSM/OSM,12.196442,-1.904584,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.201438,-1.889474,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.195351,-1.882434,school,,
Ecole,school,Burkina Faso,BFA,HOTOSM/OSM,12.201247,-1.881773,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.200441,-1.880361,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.105923,-1.765556,school,,
École primaire publique de Vipalogo,school,Burkina Faso,BFA,OSM,12.11816,-1.7641,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.21498,-1.694336,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.223059,-1.719299,school,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.227268,-1.745564,,,
École Tintilou B,school,Burkina Faso,BFA,HOTOSM/OSM,12.193312,-1.780693,,,
École primaire publique Komki A,school,Burkina Faso,BFA,HOTOSM/OSM,12.188462,-1.801008,,,
Centre d'Éducation de Base Non Formel Bangr'Zaka 2,school,Burkina Faso,BFA,HOTOSM/OSM,12.192056,-1.800051,,,
École Franco-Arabe Medersatou Salam,school,Burkina Faso,BFA,HOTOSM/OSM,12.196626,-1.79958,,,
,school,Burkina Faso,BFA,HOTOSM/OSM,12.216345,-1.79642,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.178314,-1.81677,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.180644,-1.888868,school,,
Ecole franco-arabe,school,Burkina Faso,BFA,OSM,12.12425,-1.94233,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.124699,-1.933942,school,,
Ecole primaire Soukoyiri,school,Burkina Faso,BFA,HOTOSM/OSM,12.130763,-1.915591,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.09531,-1.924805,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.107264,-1.777739,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.098838,-1.916044,school,,
Ecole,school,Burkina Faso,BFA,HOTOSM/OSM,12.104121,-1.90273,,,
Ecole primaire de Gounghin,school,Burkina Faso,BFA,HOTOSM/OSM,12.091474,-1.902724,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.095361,-1.855812,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.178688,-1.875797,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.181131,-1.849038,school,,
Ecole Primaire Publique de Mogyella,school,Burkina Faso,BFA,HOTOSM/OSM,12.142899,-1.801501,,,
Ecole priimaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.243291,-1.891927,,,
Ecole priimaire de Pitmoaga,school,Burkina Faso,BFA,HOTOSM/OSM,12.247106,-1.885022,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.248192,-1.880952,school,,
Ecole primaire de Sakoinsé B,school,Burkina Faso,BFA,HOTOSM/OSM,12.191949,-1.970387,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.185487,-1.965268,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.205197,-1.968478,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.217563,-1.962856,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.230173,-1.954233,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.191059,-1.876306,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.226587,-2.071949,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.221736,-2.05016,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.206242,-2.067585,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.216331,-2.06786,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.223722,-2.038831,school,,
Ecole priimaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.235559,-1.905027,,,
CEG de Sakoinsé,school,Burkina Faso,BFA,HOTOSM/OSM,12.188571,-1.988749,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.187088,-1.991372,school,,
Ecole,school,Burkina Faso,BFA,HOTOSM/OSM,12.192426,-1.985594,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.203636,-1.98005,school,,
Ecole franco-arabe,school,Burkina Faso,BFA,HOTOSM/OSM,12.202269,-1.973926,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.193606,-1.859575,school,,
,school,Burkina Faso,BFA,HOTOSM/OSM,12.19606,-1.866585,,,
Préscolaire,kindergarten,Burkina Faso,BFA,HOTOSM/OSM,12.198032,-1.87727,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.243274,-1.970551,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.242132,-1.9424,school,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.253594,-1.865824,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.249436,-1.821618,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.234749,-1.831248,school,,
Ecole priimaire de Pitmoaga,school,Burkina Faso,BFA,HOTOSM/OSM,12.238287,-1.876278,,,
Ecole,school,Burkina Faso,BFA,HOTOSM/OSM,12.20923,-1.85132,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.197142,-1.865679,school,,
,school,Burkina Faso,BFA,HOTOSM/OSM,12.20261,-1.872192,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.201135,-1.877001,school,,
École Tintilou C,school,Burkina Faso,BFA,HOTOSM/OSM,12.210607,-1.818888,,,
École Tintilou A,school,Burkina Faso,BFA,HOTOSM/OSM,12.193628,-1.818498,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.188865,-1.840027,school,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.182144,-1.862431,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.198931,-1.849287,school,,
Ecole,school,Burkina Faso,BFA,HOTOSM/OSM,12.204824,-1.860488,,,
Ecole,school,Burkina Faso,BFA,HOTOSM/OSM,12.205847,-1.873886,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.191779,-1.614731,school,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.196477,-1.591271,,,
franco-arabe,school,Burkina Faso,BFA,HOTOSM/OSM,12.197435,-1.558133,,,
école A,school,Burkina Faso,BFA,HOTOSM/OSM,12.195048,-1.555192,,,
CEG,school,Burkina Faso,BFA,HOTOSM/OSM,12.201849,-1.563652,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.203617,-1.559807,,,
Lycée privé mixte TEEGWENDÉ DE KOMSILGA,school,Burkina Faso,BFA,HOTOSM/OSM,12.195356,-1.632822,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.242789,-1.581455,school,,
,school,Burkina Faso,BFA,HOTOSM/OSM,12.236832,-1.611827,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.234406,-1.755402,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.251807,-1.600096,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.203361,-1.5565,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.202538,-1.558394,school,,
Ecole,school,Burkina Faso,BFA,HOTOSM/OSM,12.208664,-1.558028,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.211633,-1.556911,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.212865,-1.570384,school,,
Ecole,school,Burkina Faso,BFA,HOTOSM/OSM,12.248639,-1.608499,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.2093,-1.660013,school,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.195945,-1.654856,,,
COMPLEXE SCOLAIRE BON PASTEUR,school,Burkina Faso,BFA,HOTOSM/OSM,12.18672,-1.641988,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.181388,-1.62759,school,,
lycée privé DEO-GRACIAS DE KOMSILGA,school,Burkina Faso,BFA,HOTOSM/OSM,12.201216,-1.631101,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.20862,-1.622125,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.211387,-1.632351,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.227896,-1.58837,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.214083,-1.597039,school,,
Ecole,school,Burkina Faso,BFA,HOTOSM/OSM,12.224985,-1.60865,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.263832,-1.59392,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.267187,-1.594105,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.269341,-1.586629,school,,
Ecole,school,Burkina Faso,BFA,HOTOSM/OSM,12.271244,-1.584485,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.274919,-1.576238,school,,
Ecole,school,Burkina Faso,BFA,HOTOSM/OSM,12.273401,-1.572876,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.275296,-1.572725,school,,
Ecole,school,Burkina Faso,BFA,HOTOSM/OSM,12.270941,-1.57086,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.266264,-1.575147,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.264979,-1.577749,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.269074,-1.579942,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.267863,-1.583108,school,,
Complexe scolaire privé Beog-neere,school,Burkina Faso,BFA,HOTOSM/OSM,12.251252,-1.56489,,,
Lycée privé scientifique du sud,school,Burkina Faso,BFA,HOTOSM/OSM,12.251491,-1.567318,,,
Collège union des hommes intègres,school,Burkina Faso,BFA,HOTOSM/OSM,12.249189,-1.564847,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.262057,-1.588529,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.26158,-1.592901,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.25771,-1.598856,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.254226,-1.595552,school,,
Ecole coranique,school,Burkina Faso,BFA,HOTOSM/OSM,12.253534,-1.598666,,,
Médersa,school,Burkina Faso,BFA,HOTOSM/OSM,12.272614,-1.719599,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.235304,-1.7623,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.24741,-1.733615,school,,
,school,Burkina Faso,BFA,HOTOSM/OSM,12.235677,-1.725805,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.261313,-1.72305,school,,
Ecole,school,Burkina Faso,BFA,HOTOSM/OSM,12.262208,-1.72652,,,
Ecole (construction),school,Burkina Faso,BFA,HOTOSM/OSM,12.264069,-1.722466,,,
CEEP Siguinvoussé,school,Burkina Faso,BFA,HOTOSM/OSM,12.257219,-1.717421,,,
Ecole,school,Burkina Faso,BFA,HOTOSM/OSM,12.257695,-1.729507,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.254638,-1.738366,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.211083,-1.664311,school,,
CEG,school,Burkina Faso,BFA,HOTOSM/OSM,12.248557,-1.76983,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.242508,-1.806523,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.244692,-1.781187,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.257031,-1.799892,school,,
CEG,school,Burkina Faso,BFA,HOTOSM/OSM,12.275679,-1.723401,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.275542,-1.791006,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.264313,-1.776534,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.259506,-1.753679,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.26977,-1.759992,school,,
CEG,school,Burkina Faso,BFA,HOTOSM/OSM,12.271691,-1.727613,,,
Médersa,school,Burkina Faso,BFA,HOTOSM/OSM,12.245035,-1.648496,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.238827,-1.632625,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.237578,-1.647818,school,,
Préscolaire,kindergarten,Burkina Faso,BFA,HOTOSM/OSM,12.243114,-1.655993,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.244486,-1.656475,,,
Ecole,school,Burkina Faso,BFA,HOTOSM/OSM,12.245717,-1.673049,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.22346,-1.678982,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.219142,-1.651687,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.262337,-1.733206,school,,
Ecole,school,Burkina Faso,BFA,HOTOSM/OSM,12.259556,-1.736703,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.248528,-1.740205,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.241645,-1.709201,school,,
Ecole franco-arabe,school,Burkina Faso,BFA,HOTOSM/OSM,12.24201,-1.690512,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.266949,-1.703364,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.265134,-1.714667,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.272384,-1.707032,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.224718,-1.676577,school,,
Ecole,school,Burkina Faso,BFA,HOTOSM/OSM,12.270851,-1.704665,,,
Ecole,school,Burkina Faso,BFA,HOTOSM/OSM,12.270108,-1.703157,,,
Ecole,school,Burkina Faso,BFA,HOTOSM/OSM,12.274098,-1.696418,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.269335,-1.676404,school,,
CEG,school,Burkina Faso,BFA,HOTOSM/OSM,12.26171,-1.676533,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.259925,-1.643836,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.248989,-1.6462,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.238884,-1.684559,school,,
École Kamalpha,,Burkina Faso,BFA,HOTOSM/OSM,11.143199,-4.366266,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.194376,-4.324997,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.196479,-4.319522,school,,
Grand seminaire de Koumi,school,Burkina Faso,BFA,OSM,11.20292,-4.43449,,,
Ecole Nationale des Eaux et Forêts,college,Burkina Faso,BFA,HOTOSM/OSM,11.223603,-4.432601,,,
,university,Burkina Faso,BFA,OSM,11.19626,-4.32735,,,
,school,Burkina Faso,BFA,HOTOSM/OSM,11.199078,-4.325867,,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.198925,-4.325342,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.198323,-4.323667,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.204977,-4.31814,university,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.204704,-4.318461,school,,
Eben-Ezer,school,Burkina Faso,BFA,HOTOSM/OSM,11.195936,-4.314204,,,
Institut Dar Illimi,school,Burkina Faso,BFA,HOTOSM/OSM,11.21094,-4.316842,,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.212147,-4.315136,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.214553,-4.310514,school,,
Kalado,school,Burkina Faso,BFA,HOTOSM/OSM,11.214878,-4.313074,,,
,school,Burkina Faso,BFA,HOTOSM/OSM,11.218618,-4.310333,,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.140581,-4.296275,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.137081,-4.282039,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.221372,-4.31327,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.22888,-4.312791,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.193903,-4.314164,school,,
IFESA,school,Burkina Faso,BFA,HOTOSM/OSM,11.197736,-4.313927,,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.201188,-4.310785,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.205933,-4.319032,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.204794,-4.32407,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,11.201806,-4.316749,school,,
FEZA INTERNATIONAL,school,Burkina Faso,BFA,HOTOSM/OSM,11.201921,-4.316388,,,
Espoir De L'apee,school,Burkina Faso,BFA,HOTOSM/OSM,11.208076,-4.314897,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.269758,-1.19635,,,
CEG,school,Burkina Faso,BFA,HOTOSM/OSM,12.267651,-1.18635,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.257177,-1.184442,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.246448,-1.126068,school,,
Ecole,school,Burkina Faso,BFA,HOTOSM/OSM,12.214869,-1.106531,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.137532,-1.147513,school,,
Medersa,school,Burkina Faso,BFA,HOTOSM/OSM,12.12885,-1.139187,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.087932,-1.141257,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.089137,-1.040408,school,,
Ecole primaire de Neblaboumbou,school,Burkina Faso,BFA,HOTOSM/OSM,12.125293,-1.045044,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.268999,-0.929276,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.253809,-0.92709,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.268693,-1.369342,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.229081,-1.341495,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.229767,-1.340448,school,,
CEG,school,Burkina Faso,BFA,HOTOSM/OSM,12.237363,-1.329707,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.271999,-1.286482,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.271037,-1.286658,school,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.235844,-1.237598,,,
CEG,school,Burkina Faso,BFA,HOTOSM/OSM,12.208719,-1.24484,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.228577,-1.20615,,,
Médersa,school,Burkina Faso,BFA,HOTOSM/OSM,12.185354,-1.160431,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.192459,-1.16143,school,,
CEG,school,Burkina Faso,BFA,HOTOSM/OSM,12.202587,-1.160208,,,
Médersa,school,Burkina Faso,BFA,HOTOSM/OSM,12.214967,-1.169369,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.207337,-1.245288,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.270218,-0.893526,school,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.238912,-0.237217,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.219692,-0.281682,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.225442,-0.280451,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.189547,-0.265857,school,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.193424,-0.269496,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.188742,-0.287325,,,
Ecoles primaires A B C,school,Burkina Faso,BFA,HOTOSM/OSM,12.184398,-0.355451,,,
Lycée Kouritta,college,Burkina Faso,BFA,HOTOSM/OSM,12.187663,-0.364301,,,
Lycée Kourita de Koupela,school,Burkina Faso,BFA,HOTOSM/OSM,12.183023,-0.364262,,,
Centre St Philippe de Koupéla,school,Burkina Faso,BFA,HOTOSM/OSM,12.164171,-0.364475,,,
,school,Burkina Faso,BFA,HOTOSM/OSM,12.15477,-0.272516,yes,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.26207,-0.245669,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.266685,-0.728025,,,
Lycée Departemental de Boudry,school,Burkina Faso,BFA,HOTOSM/OSM,12.213047,-0.729468,,,
,school,Burkina Faso,BFA,HOTOSM/OSM,12.209903,-0.518581,yes,,
,school,Burkina Faso,BFA,HOTOSM/OSM,12.270512,-0.559048,yes,,
Ecole Primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.252664,-0.430724,,,
,school,Burkina Faso,BFA,HOTOSM/OSM,12.272969,-0.52438,yes,,
,school,Burkina Faso,BFA,HOTOSM/OSM,12.200547,-0.49759,yes,,
,school,Burkina Faso,BFA,HOTOSM/OSM,12.18603,-0.406169,yes,,
Lycée Privé Suzane Aourema,school,Burkina Faso,BFA,HOTOSM/OSM,12.23038,-0.407851,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.241264,-0.429014,,,
